# freq/cm-1  Intensity 
2.00472e+03   3.34463e-05
2.00622e+03   3.33242e-05
2.00772e+03   3.32033e-05
2.00922e+03   3.30838e-05
2.01072e+03   3.29657e-05
2.01222e+03   3.28488e-05
2.01372e+03   3.27332e-05
2.01522e+03   3.26190e-05
2.01672e+03   3.25059e-05
2.01822e+03   3.23942e-05
2.01972e+03   3.22837e-05
2.02122e+03   3.21744e-05
2.02272e+03   3.20663e-05
2.02422e+03   3.19595e-05
2.02572e+03   3.18538e-05
2.02722e+03   3.17493e-05
2.02872e+03   3.16460e-05
2.03022e+03   3.15439e-05
2.03172e+03   3.14429e-05
2.03322e+03   3.13430e-05
2.03472e+03   3.12443e-05
2.03622e+03   3.11467e-05
2.03772e+03   3.10501e-05
2.03922e+03   3.09547e-05
2.04072e+03   3.08604e-05
2.04222e+03   3.07671e-05
2.04372e+03   3.06749e-05
2.04522e+03   3.05838e-05
2.04672e+03   3.04937e-05
2.04822e+03   3.04047e-05
2.04972e+03   3.03166e-05
2.05122e+03   3.02296e-05
2.05272e+03   3.01436e-05
2.05422e+03   3.00586e-05
2.05572e+03   2.99746e-05
2.05722e+03   2.98916e-05
2.05872e+03   2.98095e-05
2.06022e+03   2.97284e-05
2.06172e+03   2.96483e-05
2.06322e+03   2.95691e-05
2.06472e+03   2.94909e-05
2.06622e+03   2.94136e-05
2.06772e+03   2.93372e-05
2.06922e+03   2.92617e-05
2.07072e+03   2.91872e-05
2.07222e+03   2.91135e-05
2.07372e+03   2.90408e-05
2.07522e+03   2.89689e-05
2.07672e+03   2.88979e-05
2.07822e+03   2.88278e-05
2.07972e+03   2.87586e-05
2.08122e+03   2.86902e-05
2.08272e+03   2.86227e-05
2.08422e+03   2.85560e-05
2.08572e+03   2.84901e-05
2.08722e+03   2.84251e-05
2.08872e+03   2.83609e-05
2.09022e+03   2.82976e-05
2.09172e+03   2.82351e-05
2.09322e+03   2.81733e-05
2.09472e+03   2.81124e-05
2.09622e+03   2.80523e-05
2.09772e+03   2.79929e-05
2.09922e+03   2.79344e-05
2.10072e+03   2.78766e-05
2.10222e+03   2.78196e-05
2.10372e+03   2.77634e-05
2.10522e+03   2.77080e-05
2.10672e+03   2.76533e-05
2.10822e+03   2.75993e-05
2.10972e+03   2.75461e-05
2.11122e+03   2.74937e-05
2.11272e+03   2.74420e-05
2.11422e+03   2.73910e-05
2.11572e+03   2.73408e-05
2.11722e+03   2.72913e-05
2.11872e+03   2.72425e-05
2.12022e+03   2.71944e-05
2.12172e+03   2.71471e-05
2.12322e+03   2.71004e-05
2.12472e+03   2.70545e-05
2.12622e+03   2.70092e-05
2.12772e+03   2.69647e-05
2.12922e+03   2.69208e-05
2.13072e+03   2.68776e-05
2.13222e+03   2.68351e-05
2.13372e+03   2.67933e-05
2.13522e+03   2.67522e-05
2.13672e+03   2.67117e-05
2.13822e+03   2.66719e-05
2.13972e+03   2.66328e-05
2.14122e+03   2.65943e-05
2.14272e+03   2.65565e-05
2.14422e+03   2.65194e-05
2.14572e+03   2.64829e-05
2.14722e+03   2.64470e-05
2.14872e+03   2.64118e-05
2.15022e+03   2.63772e-05
2.15172e+03   2.63433e-05
2.15322e+03   2.63100e-05
2.15472e+03   2.62773e-05
2.15622e+03   2.62453e-05
2.15772e+03   2.62139e-05
2.15922e+03   2.61831e-05
2.16072e+03   2.61530e-05
2.16222e+03   2.61234e-05
2.16372e+03   2.60945e-05
2.16522e+03   2.60662e-05
2.16672e+03   2.60384e-05
2.16822e+03   2.60113e-05
2.16972e+03   2.59849e-05
2.17122e+03   2.59590e-05
2.17272e+03   2.59337e-05
2.17422e+03   2.59090e-05
2.17572e+03   2.58849e-05
2.17722e+03   2.58614e-05
2.17872e+03   2.58385e-05
2.18022e+03   2.58161e-05
2.18172e+03   2.57944e-05
2.18322e+03   2.57733e-05
2.18472e+03   2.57527e-05
2.18622e+03   2.57327e-05
2.18772e+03   2.57133e-05
2.18922e+03   2.56945e-05
2.19072e+03   2.56762e-05
2.19222e+03   2.56586e-05
2.19372e+03   2.56414e-05
2.19522e+03   2.56249e-05
2.19672e+03   2.56090e-05
2.19822e+03   2.55936e-05
2.19972e+03   2.55787e-05
2.20122e+03   2.55645e-05
2.20272e+03   2.55508e-05
2.20422e+03   2.55376e-05
2.20572e+03   2.55251e-05
2.20722e+03   2.55130e-05
2.20872e+03   2.55016e-05
2.21022e+03   2.54907e-05
2.21172e+03   2.54803e-05
2.21322e+03   2.54706e-05
2.21472e+03   2.54613e-05
2.21622e+03   2.54526e-05
2.21772e+03   2.54445e-05
2.21922e+03   2.54369e-05
2.22072e+03   2.54299e-05
2.22222e+03   2.54234e-05
2.22372e+03   2.54175e-05
2.22522e+03   2.54121e-05
2.22672e+03   2.54073e-05
2.22822e+03   2.54030e-05
2.22972e+03   2.53993e-05
2.23122e+03   2.53961e-05
2.23272e+03   2.53934e-05
2.23422e+03   2.53913e-05
2.23572e+03   2.53897e-05
2.23722e+03   2.53887e-05
2.23872e+03   2.53883e-05
2.24022e+03   2.53883e-05
2.24172e+03   2.53889e-05
2.24322e+03   2.53901e-05
2.24472e+03   2.53918e-05
2.24622e+03   2.53940e-05
2.24772e+03   2.53968e-05
2.24922e+03   2.54001e-05
2.25072e+03   2.54040e-05
2.25222e+03   2.54084e-05
2.25372e+03   2.54133e-05
2.25522e+03   2.54188e-05
2.25672e+03   2.54248e-05
2.25822e+03   2.54314e-05
2.25972e+03   2.54385e-05
2.26122e+03   2.54462e-05
2.26272e+03   2.54544e-05
2.26422e+03   2.54631e-05
2.26572e+03   2.54724e-05
2.26722e+03   2.54822e-05
2.26872e+03   2.54926e-05
2.27022e+03   2.55035e-05
2.27172e+03   2.55150e-05
2.27322e+03   2.55270e-05
2.27472e+03   2.55396e-05
2.27622e+03   2.55527e-05
2.27772e+03   2.55663e-05
2.27922e+03   2.55805e-05
2.28072e+03   2.55953e-05
2.28222e+03   2.56106e-05
2.28372e+03   2.56264e-05
2.28522e+03   2.56428e-05
2.28672e+03   2.56598e-05
2.28822e+03   2.56773e-05
2.28972e+03   2.56953e-05
2.29122e+03   2.57140e-05
2.29272e+03   2.57331e-05
2.29422e+03   2.57529e-05
2.29572e+03   2.57732e-05
2.29722e+03   2.57940e-05
2.29872e+03   2.58154e-05
2.30022e+03   2.58374e-05
2.30172e+03   2.58599e-05
2.30322e+03   2.58831e-05
2.30472e+03   2.59067e-05
2.30622e+03   2.59310e-05
2.30772e+03   2.59558e-05
2.30922e+03   2.59812e-05
2.31072e+03   2.60071e-05
2.31222e+03   2.60337e-05
2.31372e+03   2.60608e-05
2.31522e+03   2.60885e-05
2.31672e+03   2.61167e-05
2.31822e+03   2.61456e-05
2.31972e+03   2.61750e-05
2.32122e+03   2.62050e-05
2.32272e+03   2.62356e-05
2.32422e+03   2.62669e-05
2.32572e+03   2.62986e-05
2.32722e+03   2.63310e-05
2.32872e+03   2.63640e-05
2.33022e+03   2.63976e-05
2.33172e+03   2.64318e-05
2.33322e+03   2.64666e-05
2.33472e+03   2.65020e-05
2.33622e+03   2.65380e-05
2.33772e+03   2.65746e-05
2.33922e+03   2.66118e-05
2.34072e+03   2.66496e-05
2.34222e+03   2.66881e-05
2.34372e+03   2.67272e-05
2.34522e+03   2.67669e-05
2.34672e+03   2.68072e-05
2.34822e+03   2.68482e-05
2.34972e+03   2.68898e-05
2.35122e+03   2.69320e-05
2.35272e+03   2.69749e-05
2.35422e+03   2.70184e-05
2.35572e+03   2.70625e-05
2.35722e+03   2.71073e-05
2.35872e+03   2.71528e-05
2.36022e+03   2.71989e-05
2.36172e+03   2.72456e-05
2.36322e+03   2.72930e-05
2.36472e+03   2.73411e-05
2.36622e+03   2.73899e-05
2.36772e+03   2.74393e-05
2.36922e+03   2.74894e-05
2.37072e+03   2.75402e-05
2.37222e+03   2.75917e-05
2.37372e+03   2.76438e-05
2.37522e+03   2.76967e-05
2.37672e+03   2.77502e-05
2.37822e+03   2.78044e-05
2.37972e+03   2.78594e-05
2.38122e+03   2.79150e-05
2.38272e+03   2.79714e-05
2.38422e+03   2.80284e-05
2.38572e+03   2.80862e-05
2.38722e+03   2.81447e-05
2.38872e+03   2.82040e-05
2.39022e+03   2.82640e-05
2.39172e+03   2.83247e-05
2.39322e+03   2.83861e-05
2.39472e+03   2.84483e-05
2.39622e+03   2.85113e-05
2.39772e+03   2.85750e-05
2.39922e+03   2.86395e-05
2.40072e+03   2.87047e-05
2.40222e+03   2.87707e-05
2.40372e+03   2.88375e-05
2.40522e+03   2.89051e-05
2.40672e+03   2.89735e-05
2.40822e+03   2.90426e-05
2.40972e+03   2.91126e-05
2.41122e+03   2.91834e-05
2.41272e+03   2.92549e-05
2.41422e+03   2.93273e-05
2.41572e+03   2.94006e-05
2.41722e+03   2.94746e-05
2.41872e+03   2.95495e-05
2.42022e+03   2.96252e-05
2.42172e+03   2.97018e-05
2.42322e+03   2.97792e-05
2.42472e+03   2.98575e-05
2.42622e+03   2.99366e-05
2.42772e+03   3.00167e-05
2.42922e+03   3.00976e-05
2.43072e+03   3.01794e-05
2.43222e+03   3.02621e-05
2.43372e+03   3.03457e-05
2.43522e+03   3.04302e-05
2.43672e+03   3.05156e-05
2.43822e+03   3.06019e-05
2.43972e+03   3.06892e-05
2.44122e+03   3.07774e-05
2.44272e+03   3.08666e-05
2.44422e+03   3.09567e-05
2.44572e+03   3.10477e-05
2.44722e+03   3.11398e-05
2.44872e+03   3.12328e-05
2.45022e+03   3.13268e-05
2.45172e+03   3.14218e-05
2.45322e+03   3.15179e-05
2.45472e+03   3.16149e-05
2.45622e+03   3.17129e-05
2.45772e+03   3.18120e-05
2.45922e+03   3.19121e-05
2.46072e+03   3.20133e-05
2.46222e+03   3.21155e-05
2.46372e+03   3.22188e-05
2.46522e+03   3.23232e-05
2.46672e+03   3.24286e-05
2.46822e+03   3.25352e-05
2.46972e+03   3.26429e-05
2.47122e+03   3.27517e-05
2.47272e+03   3.28616e-05
2.47422e+03   3.29726e-05
2.47572e+03   3.30848e-05
2.47722e+03   3.31982e-05
2.47872e+03   3.33127e-05
2.48022e+03   3.34284e-05
2.48172e+03   3.35454e-05
2.48322e+03   3.36635e-05
2.48472e+03   3.37828e-05
2.48622e+03   3.39034e-05
2.48772e+03   3.40252e-05
2.48922e+03   3.41482e-05
2.49072e+03   3.42726e-05
2.49222e+03   3.43982e-05
2.49372e+03   3.45251e-05
2.49522e+03   3.46533e-05
2.49672e+03   3.47828e-05
2.49822e+03   3.49137e-05
2.49972e+03   3.50459e-05
2.50122e+03   3.51794e-05
2.50272e+03   3.53144e-05
2.50422e+03   3.54507e-05
2.50572e+03   3.55884e-05
2.50722e+03   3.57275e-05
2.50872e+03   3.58681e-05
2.51022e+03   3.60101e-05
2.51172e+03   3.61536e-05
2.51322e+03   3.62986e-05
2.51472e+03   3.64450e-05
2.51622e+03   3.65930e-05
2.51772e+03   3.67425e-05
2.51922e+03   3.68935e-05
2.52072e+03   3.70461e-05
2.52222e+03   3.72003e-05
2.52372e+03   3.73561e-05
2.52522e+03   3.75134e-05
2.52672e+03   3.76724e-05
2.52822e+03   3.78331e-05
2.52972e+03   3.79954e-05
2.53122e+03   3.81595e-05
2.53272e+03   3.83252e-05
2.53422e+03   3.84926e-05
2.53572e+03   3.86618e-05
2.53722e+03   3.88328e-05
2.53872e+03   3.90055e-05
2.54022e+03   3.91801e-05
2.54172e+03   3.93565e-05
2.54322e+03   3.95347e-05
2.54472e+03   3.97148e-05
2.54622e+03   3.98968e-05
2.54772e+03   4.00807e-05
2.54922e+03   4.02666e-05
2.55072e+03   4.04544e-05
2.55222e+03   4.06442e-05
2.55372e+03   4.08360e-05
2.55522e+03   4.10298e-05
2.55672e+03   4.12258e-05
2.55822e+03   4.14237e-05
2.55972e+03   4.16239e-05
2.56122e+03   4.18261e-05
2.56272e+03   4.20305e-05
2.56422e+03   4.22371e-05
2.56572e+03   4.24459e-05
2.56722e+03   4.26570e-05
2.56872e+03   4.28704e-05
2.57022e+03   4.30860e-05
2.57172e+03   4.33040e-05
2.57322e+03   4.35243e-05
2.57472e+03   4.37471e-05
2.57622e+03   4.39723e-05
2.57772e+03   4.41999e-05
2.57922e+03   4.44300e-05
2.58072e+03   4.46627e-05
2.58222e+03   4.48979e-05
2.58372e+03   4.51357e-05
2.58522e+03   4.53761e-05
2.58672e+03   4.56192e-05
2.58822e+03   4.58650e-05
2.58972e+03   4.61135e-05
2.59122e+03   4.63648e-05
2.59272e+03   4.66189e-05
2.59422e+03   4.68758e-05
2.59572e+03   4.71356e-05
2.59722e+03   4.73984e-05
2.59872e+03   4.76641e-05
2.60022e+03   4.79329e-05
2.60172e+03   4.82047e-05
2.60322e+03   4.84795e-05
2.60472e+03   4.87576e-05
2.60622e+03   4.90388e-05
2.60772e+03   4.93232e-05
2.60922e+03   4.96109e-05
2.61072e+03   4.99019e-05
2.61222e+03   5.01963e-05
2.61372e+03   5.04942e-05
2.61522e+03   5.07955e-05
2.61672e+03   5.11003e-05
2.61822e+03   5.14087e-05
2.61972e+03   5.17207e-05
2.62122e+03   5.20364e-05
2.62272e+03   5.23558e-05
2.62422e+03   5.26790e-05
2.62572e+03   5.30061e-05
2.62722e+03   5.33371e-05
2.62872e+03   5.36721e-05
2.63022e+03   5.40110e-05
2.63172e+03   5.43541e-05
2.63322e+03   5.47013e-05
2.63472e+03   5.50528e-05
2.63622e+03   5.54085e-05
2.63772e+03   5.57686e-05
2.63922e+03   5.61331e-05
2.64072e+03   5.65021e-05
2.64222e+03   5.68757e-05
2.64372e+03   5.72539e-05
2.64522e+03   5.76368e-05
2.64672e+03   5.80245e-05
2.64822e+03   5.84171e-05
2.64972e+03   5.88146e-05
2.65122e+03   5.92171e-05
2.65272e+03   5.96248e-05
2.65422e+03   6.00376e-05
2.65572e+03   6.04558e-05
2.65722e+03   6.08793e-05
2.65872e+03   6.13082e-05
2.66022e+03   6.17427e-05
2.66172e+03   6.21829e-05
2.66322e+03   6.26288e-05
2.66472e+03   6.30805e-05
2.66622e+03   6.35382e-05
2.66772e+03   6.40020e-05
2.66922e+03   6.44718e-05
2.67072e+03   6.49480e-05
2.67222e+03   6.54305e-05
2.67372e+03   6.59195e-05
2.67522e+03   6.64151e-05
2.67672e+03   6.69174e-05
2.67822e+03   6.74266e-05
2.67972e+03   6.79427e-05
2.68122e+03   6.84659e-05
2.68272e+03   6.89963e-05
2.68422e+03   6.95341e-05
2.68572e+03   7.00794e-05
2.68722e+03   7.06323e-05
2.68872e+03   7.11929e-05
2.69022e+03   7.17615e-05
2.69172e+03   7.23382e-05
2.69322e+03   7.29230e-05
2.69472e+03   7.35163e-05
2.69622e+03   7.41180e-05
2.69772e+03   7.47285e-05
2.69922e+03   7.53478e-05
2.70072e+03   7.59762e-05
2.70222e+03   7.66138e-05
2.70372e+03   7.72609e-05
2.70522e+03   7.79175e-05
2.70672e+03   7.85838e-05
2.70822e+03   7.92602e-05
2.70972e+03   7.99467e-05
2.71122e+03   8.06437e-05
2.71272e+03   8.13512e-05
2.71422e+03   8.20696e-05
2.71572e+03   8.27989e-05
2.71722e+03   8.35396e-05
2.71872e+03   8.42918e-05
2.72022e+03   8.50557e-05
2.72172e+03   8.58316e-05
2.72322e+03   8.66198e-05
2.72472e+03   8.74205e-05
2.72622e+03   8.82340e-05
2.72772e+03   8.90605e-05
2.72922e+03   8.99004e-05
2.73072e+03   9.07540e-05
2.73222e+03   9.16215e-05
2.73372e+03   9.25032e-05
2.73522e+03   9.33995e-05
2.73672e+03   9.43108e-05
2.73822e+03   9.52373e-05
2.73972e+03   9.61793e-05
2.74122e+03   9.71374e-05
2.74272e+03   9.81117e-05
2.74422e+03   9.91027e-05
2.74572e+03   1.00111e-04
2.74722e+03   1.01137e-04
2.74872e+03   1.02180e-04
2.75022e+03   1.03242e-04
2.75172e+03   1.04323e-04
2.75322e+03   1.05423e-04
2.75472e+03   1.06542e-04
2.75622e+03   1.07682e-04
2.75772e+03   1.08842e-04
2.75922e+03   1.10024e-04
2.76072e+03   1.11228e-04
2.76222e+03   1.12453e-04
2.76372e+03   1.13702e-04
2.76522e+03   1.14974e-04
2.76672e+03   1.16270e-04
2.76822e+03   1.17591e-04
2.76972e+03   1.18937e-04
2.77122e+03   1.20309e-04
2.77272e+03   1.21708e-04
2.77422e+03   1.23134e-04
2.77572e+03   1.24588e-04
2.77722e+03   1.26071e-04
2.77872e+03   1.27584e-04
2.78022e+03   1.29128e-04
2.78172e+03   1.30702e-04
2.78322e+03   1.32309e-04
2.78472e+03   1.33950e-04
2.78622e+03   1.35624e-04
2.78772e+03   1.37333e-04
2.78922e+03   1.39078e-04
2.79072e+03   1.40861e-04
2.79222e+03   1.42682e-04
2.79372e+03   1.44542e-04
2.79522e+03   1.46443e-04
2.79672e+03   1.48385e-04
2.79822e+03   1.50371e-04
2.79972e+03   1.52401e-04
2.80122e+03   1.54476e-04
2.80272e+03   1.56599e-04
2.80422e+03   1.58771e-04
2.80572e+03   1.60992e-04
2.80722e+03   1.63266e-04
2.80872e+03   1.65593e-04
2.81022e+03   1.67975e-04
2.81172e+03   1.70414e-04
2.81322e+03   1.72912e-04
2.81472e+03   1.75472e-04
2.81622e+03   1.78094e-04
2.81772e+03   1.80781e-04
2.81922e+03   1.83535e-04
2.82072e+03   1.86359e-04
2.82222e+03   1.89256e-04
2.82372e+03   1.92227e-04
2.82522e+03   1.95275e-04
2.82672e+03   1.98404e-04
2.82822e+03   2.01616e-04
2.82972e+03   2.04914e-04
2.83122e+03   2.08301e-04
2.83272e+03   2.11781e-04
2.83422e+03   2.15358e-04
2.83572e+03   2.19034e-04
2.83722e+03   2.22815e-04
2.83872e+03   2.26703e-04
2.84022e+03   2.30704e-04
2.84172e+03   2.34821e-04
2.84322e+03   2.39060e-04
2.84472e+03   2.43425e-04
2.84622e+03   2.47922e-04
2.84772e+03   2.52556e-04
2.84922e+03   2.57334e-04
2.85072e+03   2.62260e-04
2.85222e+03   2.67342e-04
2.85372e+03   2.72587e-04
2.85522e+03   2.78002e-04
2.85672e+03   2.83594e-04
2.85822e+03   2.89371e-04
2.85972e+03   2.95342e-04
2.86122e+03   3.01517e-04
2.86272e+03   3.07904e-04
2.86422e+03   3.14514e-04
2.86572e+03   3.21358e-04
2.86722e+03   3.28448e-04
2.86872e+03   3.35794e-04
2.87022e+03   3.43411e-04
2.87172e+03   3.51312e-04
2.87322e+03   3.59513e-04
2.87472e+03   3.68028e-04
2.87622e+03   3.76875e-04
2.87772e+03   3.86071e-04
2.87922e+03   3.95636e-04
2.88072e+03   4.05590e-04
2.88222e+03   4.15955e-04
2.88372e+03   4.26755e-04
2.88522e+03   4.38015e-04
2.88672e+03   4.49763e-04
2.88822e+03   4.62028e-04
2.88972e+03   4.74841e-04
2.89122e+03   4.88236e-04
2.89272e+03   5.02250e-04
2.89422e+03   5.16923e-04
2.89572e+03   5.32298e-04
2.89722e+03   5.48421e-04
2.89872e+03   5.65343e-04
2.90022e+03   5.83119e-04
2.90172e+03   6.01808e-04
2.90322e+03   6.21475e-04
2.90472e+03   6.42192e-04
2.90622e+03   6.64035e-04
2.90772e+03   6.87090e-04
2.90922e+03   7.11450e-04
2.91072e+03   7.37216e-04
2.91222e+03   7.64500e-04
2.91372e+03   7.93427e-04
2.91522e+03   8.24132e-04
2.91672e+03   8.56767e-04
2.91822e+03   8.91498e-04
2.91972e+03   9.28510e-04
2.92122e+03   9.68010e-04
2.92272e+03   1.01023e-03
2.92422e+03   1.05542e-03
2.92572e+03   1.10387e-03
2.92722e+03   1.15590e-03
2.92872e+03   1.21188e-03
2.93022e+03   1.27220e-03
2.93172e+03   1.33733e-03
2.93322e+03   1.40780e-03
2.93472e+03   1.48418e-03
2.93622e+03   1.56715e-03
2.93772e+03   1.65748e-03
2.93922e+03   1.75603e-03
2.94072e+03   1.86380e-03
2.94222e+03   1.98194e-03
2.94372e+03   2.11176e-03
2.94522e+03   2.25476e-03
2.94672e+03   2.41269e-03
2.94822e+03   2.58753e-03
2.94972e+03   2.78159e-03
2.95122e+03   2.99750e-03
2.95272e+03   3.23827e-03
2.95422e+03   3.50732e-03
2.95572e+03   3.80851e-03
2.95722e+03   4.14611e-03
2.95872e+03   4.52477e-03
2.96022e+03   4.94935e-03
2.96172e+03   5.42468e-03
2.96322e+03   5.95508e-03
2.96472e+03   6.54360e-03
2.96622e+03   7.19086e-03
2.96772e+03   7.89344e-03
2.96922e+03   8.64184e-03
2.97072e+03   9.41810e-03
2.97222e+03   1.01939e-02
2.97372e+03   1.09296e-02
2.97522e+03   1.15770e-02
2.97672e+03   1.20840e-02
2.97822e+03   1.24052e-02
2.97972e+03   1.25115e-02
2.98122e+03   1.23983e-02
2.98272e+03   1.20868e-02
2.98422e+03   1.16188e-02
2.98572e+03   1.10462e-02
2.98722e+03   1.04212e-02
2.98872e+03   9.78889e-03
2.99022e+03   9.18383e-03
2.99172e+03   8.62984e-03
2.99322e+03   8.14165e-03
2.99472e+03   7.72723e-03
2.99622e+03   7.39001e-03
2.99772e+03   7.13073e-03
2.99922e+03   6.94872e-03
3.00072e+03   6.84281e-03
3.00222e+03   6.81174e-03
3.00372e+03   6.85432e-03
3.00522e+03   6.96927e-03
3.00672e+03   7.15466e-03
3.00822e+03   7.40713e-03
3.00972e+03   7.72063e-03
3.01122e+03   8.08481e-03
3.01272e+03   8.48329e-03
3.01422e+03   8.89218e-03
3.01572e+03   9.27967e-03
3.01722e+03   9.60767e-03
3.01872e+03   9.83634e-03
3.02022e+03   9.93107e-03
3.02172e+03   9.87021e-03
3.02322e+03   9.65054e-03
3.02472e+03   9.28787e-03
3.02622e+03   8.81257e-03
3.02772e+03   8.26205e-03
3.02922e+03   7.67334e-03
3.03072e+03   7.07779e-03
3.03222e+03   6.49885e-03
3.03372e+03   5.95194e-03
3.03522e+03   5.44576e-03
3.03672e+03   4.98394e-03
3.03822e+03   4.56673e-03
3.03972e+03   4.19222e-03
3.04122e+03   3.85738e-03
3.04272e+03   3.55861e-03
3.04422e+03   3.29224e-03
3.04572e+03   3.05470e-03
3.04722e+03   2.84268e-03
3.04872e+03   2.65319e-03
3.05022e+03   2.48353e-03
3.05172e+03   2.33137e-03
3.05322e+03   2.19462e-03
3.05472e+03   2.07148e-03
3.05622e+03   1.96039e-03
3.05772e+03   1.85997e-03
3.05922e+03   1.76905e-03
3.06072e+03   1.68658e-03
3.06222e+03   1.61167e-03
3.06372e+03   1.54353e-03
3.06522e+03   1.48148e-03
3.06672e+03   1.42493e-03
3.06822e+03   1.37334e-03
3.06972e+03   1.32626e-03
3.07122e+03   1.28329e-03
3.07272e+03   1.24407e-03
3.07422e+03   1.20829e-03
3.07572e+03   1.17567e-03
3.07722e+03   1.14597e-03
3.07872e+03   1.11896e-03
3.08022e+03   1.09447e-03
3.08172e+03   1.07233e-03
3.08322e+03   1.05238e-03
3.08472e+03   1.03449e-03
3.08622e+03   1.01856e-03
3.08772e+03   1.00448e-03
3.08922e+03   9.92157e-04
3.09072e+03   9.81523e-04
3.09222e+03   9.72511e-04
3.09372e+03   9.65067e-04
3.09522e+03   9.59144e-04
3.09672e+03   9.54706e-04
3.09822e+03   9.51724e-04
3.09972e+03   9.50179e-04
3.10122e+03   9.50057e-04
3.10272e+03   9.51354e-04
3.10422e+03   9.54072e-04
3.10572e+03   9.58222e-04
3.10722e+03   9.63819e-04
3.10872e+03   9.70891e-04
3.11022e+03   9.79470e-04
3.11172e+03   9.89598e-04
3.11322e+03   1.00133e-03
3.11472e+03   1.01471e-03
3.11622e+03   1.02983e-03
3.11772e+03   1.04676e-03
3.11922e+03   1.06560e-03
3.12072e+03   1.08644e-03
3.12222e+03   1.10942e-03
3.12372e+03   1.13466e-03
3.12522e+03   1.16233e-03
3.12672e+03   1.19259e-03
3.12822e+03   1.22564e-03
3.12972e+03   1.26171e-03
3.13122e+03   1.30104e-03
3.13272e+03   1.34392e-03
3.13422e+03   1.39067e-03
3.13572e+03   1.44164e-03
3.13722e+03   1.49724e-03
3.13872e+03   1.55795e-03
3.14022e+03   1.62429e-03
3.14172e+03   1.69686e-03
3.14322e+03   1.77634e-03
3.14472e+03   1.86353e-03
3.14622e+03   1.95932e-03
3.14772e+03   2.06473e-03
3.14922e+03   2.18095e-03
3.15072e+03   2.30933e-03
3.15222e+03   2.45143e-03
3.15372e+03   2.60903e-03
3.15522e+03   2.78416e-03
3.15672e+03   2.97915e-03
3.15822e+03   3.19661e-03
3.15972e+03   3.43949e-03
3.16122e+03   3.71101e-03
3.16272e+03   4.01465e-03
3.16422e+03   4.35399e-03
3.16572e+03   4.73250e-03
3.16722e+03   5.15316e-03
3.16872e+03   5.61783e-03
3.17022e+03   6.12644e-03
3.17172e+03   6.67582e-03
3.17322e+03   7.25840e-03
3.17472e+03   7.86096e-03
3.17622e+03   8.46404e-03
3.17772e+03   9.04262e-03
3.17922e+03   9.56886e-03
3.18072e+03   1.00168e-02
3.18222e+03   1.03678e-02
3.18372e+03   1.06150e-02
3.18522e+03   1.07639e-02
3.18672e+03   1.08297e-02
3.18822e+03   1.08310e-02
3.18972e+03   1.07850e-02
3.19122e+03   1.07042e-02
3.19272e+03   1.05972e-02
3.19422e+03   1.04708e-02
3.19572e+03   1.03331e-02
3.19722e+03   1.01952e-02
3.19872e+03   1.00704e-02
3.20022e+03   9.97197e-03
3.20172e+03   9.91033e-03
3.20322e+03   9.89154e-03
3.20472e+03   9.91670e-03
3.20622e+03   9.98321e-03
3.20772e+03   1.00870e-02
3.20922e+03   1.02248e-02
3.21072e+03   1.03963e-02
3.21222e+03   1.06036e-02
3.21372e+03   1.08493e-02
3.21522e+03   1.11329e-02
3.21672e+03   1.14469e-02
3.21822e+03   1.17733e-02
3.21972e+03   1.20827e-02
3.22122e+03   1.23357e-02
3.22272e+03   1.24878e-02
3.22422e+03   1.24985e-02
3.22572e+03   1.23405e-02
3.22722e+03   1.20068e-02
3.22872e+03   1.15128e-02
3.23022e+03   1.08918e-02
3.23172e+03   1.01861e-02
3.23322e+03   9.43845e-03
3.23472e+03   8.68579e-03
3.23622e+03   7.95579e-03
3.23772e+03   7.26680e-03
3.23922e+03   6.62913e-03
3.24072e+03   6.04705e-03
3.24222e+03   5.52069e-03
3.24372e+03   5.04761e-03
3.24522e+03   4.62397e-03
3.24672e+03   4.24528e-03
3.24822e+03   3.90694e-03
3.24972e+03   3.60449e-03
3.25122e+03   3.33379e-03
3.25272e+03   3.09111e-03
3.25422e+03   2.87310e-03
3.25572e+03   2.67681e-03
3.25722e+03   2.49965e-03
3.25872e+03   2.33936e-03
3.26022e+03   2.19398e-03
3.26172e+03   2.06179e-03
3.26322e+03   1.94129e-03
3.26472e+03   1.83119e-03
3.26622e+03   1.73035e-03
3.26772e+03   1.63779e-03
3.26922e+03   1.55264e-03
3.27072e+03   1.47413e-03
3.27222e+03   1.40160e-03
3.27372e+03   1.33446e-03
3.27522e+03   1.27219e-03
3.27672e+03   1.21433e-03
3.27822e+03   1.16048e-03
3.27972e+03   1.11027e-03
3.28122e+03   1.06338e-03
3.28272e+03   1.01952e-03
3.28422e+03   9.78440e-04
3.28572e+03   9.39900e-04
3.28722e+03   9.03696e-04
3.28872e+03   8.69640e-04
3.29022e+03   8.37565e-04
3.29172e+03   8.07316e-04
3.29322e+03   7.78757e-04
3.29472e+03   7.51762e-04
3.29622e+03   7.26217e-04
3.29772e+03   7.02019e-04
3.29922e+03   6.79073e-04
3.30072e+03   6.57292e-04
3.30222e+03   6.36598e-04
3.30372e+03   6.16918e-04
3.30522e+03   5.98185e-04
3.30672e+03   5.80340e-04
3.30822e+03   5.63324e-04
3.30972e+03   5.47088e-04
3.31122e+03   5.31582e-04
3.31272e+03   5.16764e-04
3.31422e+03   5.02591e-04
